"","Product","Harvest.Year","Harvest.Season","Grow.Out.Method","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Scallop0","Scallop1","Scallop2","Scallop3","Scallop4","Scallop5","Scallop6","Scallop7","Scallop8","Scallop9","Scallop10","Discount.Rate","Sea.Days"
"589",330000,"2-3 Years","August-October","Lantern Net",443854.8,237772.83,454142.2,285076.85,285076.85,285076.85,285076.85,285076.85,285076.85,285076.85,285076.85,0,0,1546254.72,1546254.72,1546254.72,1546254.72,1546254.72,1546254.72,1546254.72,1546254.72,1546254.72,0.12,152
"590",340000,"2-3 Years","August-October","Lantern Net",445055.35,240186.23,460424.54,288326.9,288326.9,288326.9,288326.9,288326.9,288326.9,288326.9,288326.9,0,0,1593109.44,1593109.44,1593109.44,1593109.44,1593109.44,1593109.44,1593109.44,1593109.44,1593109.44,0.12,156
"591",350000,"2-3 Years","August-October","Lantern Net",453398.24,244506.3,469436.93,294307.02,294307.02,294307.02,294307.02,294307.02,294307.02,294307.02,294307.02,0,0,1639970.28,1639970.28,1639970.28,1639970.28,1639970.28,1639970.28,1639970.28,1639970.28,1639970.28,0.12,162
"592",360000,"2-3 Years","August-October","Lantern Net",454010.79,246331.7,475131.27,296969.07,296969.07,296969.07,296969.07,296969.07,296969.07,296969.07,296969.07,0,0,1686825,1686825,1686825,1686825,1686825,1686825,1686825,1686825,1686825,0.12,164
"593",370000,"2-3 Years","August-October","Lantern Net",454654.14,249924.23,483416.13,302221.64,302221.64,302221.64,302221.64,302221.64,302221.64,302221.64,302221.64,0,0,1733679.72,1733679.72,1733679.72,1733679.72,1733679.72,1733679.72,1733679.72,1733679.72,1733679.72,0.12,170
"594",380000,"2-3 Years","August-October","Lantern Net",455266.69,251749.63,489110.47,304883.7,304883.7,304883.7,304883.7,304883.7,304883.7,304883.7,304883.7,0,0,1780540.56,1780540.56,1780540.56,1780540.56,1780540.56,1780540.56,1780540.56,1780540.56,1780540.56,0.12,172
"595",390000,"2-3 Years","August-October","Lantern Net",464491.58,256951.7,499004.86,311745.81,311745.81,311745.81,311745.81,311745.81,311745.81,311745.81,311745.81,0,0,1827395.28,1827395.28,1827395.28,1827395.28,1827395.28,1827395.28,1827395.28,1827395.28,1827395.28,0.12,181
"596",400000,"2-3 Years","August-October","Lantern Net",465104.13,258777.1,505522.59,315231.26,315231.26,315231.26,315231.26,315231.26,315231.26,315231.26,315231.26,0,0,1874250,1874250,1874250,1874250,1874250,1874250,1874250,1874250,1874250,0.12,184
"597",410000,"2-3 Years","August-October","Lantern Net",466187.14,261072.97,511687.4,318363.78,318363.78,318363.78,318363.78,318363.78,318363.78,318363.78,318363.78,0,0,1921104.72,1921104.72,1921104.72,1921104.72,1921104.72,1921104.72,1921104.72,1921104.72,1921104.72,0.12,187
"598",420000,"2-3 Years","August-October","Lantern Net",474530.03,265393.03,520699.79,324343.89,324343.89,324343.89,324343.89,324343.89,324343.89,324343.89,324343.89,0,0,1967959.44,1967959.44,1967959.44,1967959.44,1967959.44,1967959.44,1967959.44,1967959.44,1967959.44,0.12,193
"599",430000,"2-3 Years","August-October","Lantern Net",475142.58,267218.44,526394.13,327005.95,327005.95,327005.95,327005.95,327005.95,327005.95,327005.95,327005.95,0,0,2014820.28,2014820.28,2014820.28,2014820.28,2014820.28,2014820.28,2014820.28,2014820.28,2014820.28,0.12,195
"600",440000,"2-3 Years","August-October","Lantern Net",476343.13,271396.16,535264.19,332843.72,332843.72,332843.72,332843.72,332843.72,332843.72,332843.72,332843.72,0,0,2061675,2061675,2061675,2061675,2061675,2061675,2061675,2061675,2061675,0.12,203
"601",450000,"2-3 Years","August-October","Lantern Net",484686.02,273951.91,541688.87,336236.12,336236.12,336236.12,336236.12,336236.12,336236.12,336236.12,336236.12,0,0,2108529.72,2108529.72,2108529.72,2108529.72,2108529.72,2108529.72,2108529.72,2108529.72,2108529.72,0.12,205
"602",460000,"2-3 Years","August-October","Lantern Net",485298.57,277541.63,549970.92,341485.89,341485.89,341485.89,341485.89,341485.89,341485.89,341485.89,341485.89,0,0,2155390.56,2155390.56,2155390.56,2155390.56,2155390.56,2155390.56,2155390.56,2155390.56,2155390.56,0.12,211
"603",470000,"2-3 Years","August-October","Lantern Net",485911.11,279367.03,555665.26,344147.95,344147.95,344147.95,344147.95,344147.95,344147.95,344147.95,344147.95,0,0,2202245.28,2202245.28,2202245.28,2202245.28,2202245.28,2202245.28,2202245.28,2202245.28,2202245.28,0.12,213
"604",480000,"2-3 Years","August-October","Lantern Net",486523.66,281192.44,562182.99,347633.39,347633.39,347633.39,347633.39,347633.39,347633.39,347633.39,347633.39,0,0,2249100,2249100,2249100,2249100,2249100,2249100,2249100,2249100,2249100,0.12,216
"605",490000,"2-3 Years","August-October","Lantern Net",495779.35,286397.3,572080.19,354498.31,354498.31,354498.31,354498.31,354498.31,354498.31,354498.31,354498.31,0,0,2295954.72,2295954.72,2295954.72,2295954.72,2295954.72,2295954.72,2295954.72,2295954.72,2295954.72,0.12,225
"606",500000,"2-3 Years","August-October","Lantern Net",496391.9,288222.71,577774.53,357160.36,357160.36,357160.36,357160.36,357160.36,357160.36,357160.36,357160.36,0,0,2342809.44,2342809.44,2342809.44,2342809.44,2342809.44,2342809.44,2342809.44,2342809.44,2342809.44,0.12,227
"607",510000,"2-3 Years","August-October","Lantern Net",497474.91,292282.9,586527.05,362880.6,362880.6,362880.6,362880.6,362880.6,362880.6,362880.6,362880.6,0,0,2389670.28,2389670.28,2389670.28,2389670.28,2389670.28,2389670.28,2389670.28,2389670.28,2389670.28,0.12,234
"617",50000,"3-4 Years","August-October","Lantern Net",367573.26,155163.5,250086.65,191592.42,178326.18,178326.18,178326.18,178326.18,178326.18,178326.18,178326.18,0,0,0,704755.84,704755.84,704755.84,704755.84,704755.84,704755.84,704755.84,704755.84,0.12,45
"618",60000,"3-4 Years","August-October","Lantern Net",368247.41,156994.5,255904.13,199181.7,183262.21,183262.21,183262.21,183262.21,183262.21,183262.21,183262.21,0,0,0,845702.8,845702.8,845702.8,845702.8,845702.8,845702.8,845702.8,845702.8,0.12,50
"619",70000,"3-4 Years","August-October","Lantern Net",376651.9,161320.17,264863.19,209912.56,191339.83,191339.83,191339.83,191339.83,191339.83,191339.83,191339.83,0,0,0,986670.8,986670.8,986670.8,986670.8,986670.8,986670.8,986670.8,986670.8,0.12,59
"620",80000,"3-4 Years","August-October","Lantern Net",377295.25,163148.37,270677.87,217499.04,196273.05,196273.05,196273.05,196273.05,196273.05,196273.05,196273.05,0,0,0,1127617.76,1127617.76,1127617.76,1127617.76,1127617.76,1127617.76,1127617.76,1127617.76,0.12,64
"621",90000,"3-4 Years","August-October","Lantern Net",385699.74,165709.72,277225.69,226642.04,202762.81,202762.81,202762.81,202762.81,202762.81,202762.81,202762.81,0,0,0,1268564.72,1268564.72,1268564.72,1268564.72,1268564.72,1268564.72,1268564.72,1268564.72,0.12,70
"622",100000,"3-4 Years","August-October","Lantern Net",387255.89,170187.04,286336.41,237524.57,210992.09,210992.09,210992.09,210992.09,210992.09,210992.09,210992.09,0,0,0,1409511.68,1409511.68,1409511.68,1409511.68,1409511.68,1409511.68,1409511.68,1409511.68,0.12,82
"623",110000,"3-4 Years","August-October","Lantern Net",396130.84,173218.85,293354.69,246314.65,217128.92,217128.92,217128.92,217128.92,217128.92,217128.92,217128.92,0,0,0,1550458.64,1550458.64,1550458.64,1550458.64,1550458.64,1550458.64,1550458.64,1550458.64,0.12,88
"624",120000,"3-4 Years","August-October","Lantern Net",396804.99,176814.18,301583.42,256315.17,224476.19,224476.19,224476.19,224476.19,224476.19,224476.19,224476.19,0,0,0,1691426.64,1691426.64,1691426.64,1691426.64,1691426.64,1691426.64,1691426.64,1691426.64,0.12,97
"625",130000,"3-4 Years","August-October","Lantern Net",397479.14,178645.18,307400.9,264727.84,230235.61,230235.61,230235.61,230235.61,230235.61,230235.61,230235.61,0,0,0,1832373.6,1832373.6,1832373.6,1832373.6,1832373.6,1832373.6,1832373.6,1832373.6,0.12,103
"626",140000,"3-4 Years","August-October","Lantern Net",405883.63,182970.84,316359.96,275458.7,238313.23,238313.23,238313.23,238313.23,238313.23,238313.23,238313.23,0,0,0,1973320.56,1973320.56,1973320.56,1973320.56,1973320.56,1973320.56,1973320.56,1973320.56,0.12,112
"627",150000,"3-4 Years","August-October","Lantern Net",407145.78,185389.85,322765.44,283635.97,243837.25,243837.25,243837.25,243837.25,243837.25,243837.25,243837.25,0,0,0,2114267.52,2114267.52,2114267.52,2114267.52,2114267.52,2114267.52,2114267.52,2114267.52,0.12,119
"628",160000,"3-4 Years","August-October","Lantern Net",415519.47,187948.39,329310.46,291952.79,249500.82,249500.82,249500.82,249500.82,249500.82,249500.82,249500.82,0,0,0,2255235.52,2255235.52,2255235.52,2255235.52,2255235.52,2255235.52,2255235.52,2255235.52,0.12,124
"629",170000,"3-4 Years","August-October","Lantern Net",416193.62,191543.72,337539.18,301953.31,256848.1,256848.1,256848.1,256848.1,256848.1,256848.1,256848.1,0,0,0,2396182.48,2396182.48,2396182.48,2396182.48,2396182.48,2396182.48,2396182.48,2396182.48,0.12,133
"630",180000,"3-4 Years","August-October","Lantern Net",424598.11,194105.06,344087,311096.32,263337.86,263337.86,263337.86,263337.86,263337.86,263337.86,263337.86,0,0,0,2537129.44,2537129.44,2537129.44,2537129.44,2537129.44,2537129.44,2537129.44,2537129.44,0.12,139
"631",190000,"3-4 Years","August-October","Lantern Net",425272.26,197700.39,352315.72,321096.84,270685.13,270685.13,270685.13,270685.13,270685.13,270685.13,270685.13,0,0,0,2678076.4,2678076.4,2678076.4,2678076.4,2678076.4,2678076.4,2678076.4,2678076.4,0.12,148
"632",200000,"3-4 Years","August-October","Lantern Net",434558.75,201143.73,359745.54,330298.46,277233.5,277233.5,277233.5,277233.5,277233.5,277233.5,277233.5,0,0,0,2819023.36,2819023.36,2819023.36,2819023.36,2819023.36,2819023.36,2819023.36,2819023.36,0.12,156
"633",210000,"3-4 Years","August-October","Lantern Net",435703.36,205209.52,368444.73,340769.45,285051.24,285051.24,285051.24,285051.24,285051.24,285051.24,285051.24,0,0,0,2959991.36,2959991.36,2959991.36,2959991.36,2959991.36,2959991.36,2959991.36,2959991.36,0.12,166
"634",220000,"3-4 Years","August-October","Lantern Net",444107.85,207770.87,374992.55,349912.45,291541,291541,291541,291541,291541,291541,291541,0,0,0,3100938.32,3100938.32,3100938.32,3100938.32,3100938.32,3100938.32,3100938.32,3100938.32,0.12,172
"635",230000,"3-4 Years","August-October","Lantern Net",444751.2,211363.39,383218.47,359910.18,298885.47,298885.47,298885.47,298885.47,298885.47,298885.47,298885.47,0,0,0,3241885.28,3241885.28,3241885.28,3241885.28,3241885.28,3241885.28,3241885.28,3241885.28,0.12,181
"636",240000,"3-4 Years","August-October","Lantern Net",445425.34,213194.39,387271.63,365735.13,302057.18,302057.18,302057.18,302057.18,302057.18,302057.18,302057.18,0,0,0,3382832.24,3382832.24,3382832.24,3382832.24,3382832.24,3382832.24,3382832.24,3382832.24,0.12,183
"637",250000,"3-4 Years","August-October","Lantern Net",454417.83,216343.74,394407.45,374642.75,308311.55,308311.55,308311.55,308311.55,308311.55,308311.55,308311.55,0,0,0,3523779.2,3523779.2,3523779.2,3523779.2,3523779.2,3523779.2,3523779.2,3523779.2,0.12,190
"638",260000,"3-4 Years","August-October","Lantern Net",455091.98,219939.06,402636.17,385466.66,316482.21,316482.21,316482.21,316482.21,316482.21,316482.21,316482.21,0,0,0,3664747.2,3664747.2,3664747.2,3664747.2,3664747.2,3664747.2,3664747.2,3664747.2,0.12,200
"639",270000,"3-4 Years","August-October","Lantern Net",463496.47,222500.41,409183.99,393786.28,322148.58,322148.58,322148.58,322148.58,322148.58,322148.58,322148.58,0,0,0,3805694.16,3805694.16,3805694.16,3805694.16,3805694.16,3805694.16,3805694.16,3805694.16,0.12,205
"640",280000,"3-4 Years","August-October","Lantern Net",464170.62,226095.73,417412.72,403786.8,329495.86,329495.86,329495.86,329495.86,329495.86,329495.86,329495.86,0,0,0,3946641.12,3946641.12,3946641.12,3946641.12,3946641.12,3946641.12,3946641.12,3946641.12,0.12,214
"641",290000,"3-4 Years","August-October","Lantern Net",473457.11,229539.08,424842.53,412988.42,336044.23,336044.23,336044.23,336044.23,336044.23,336044.23,336044.23,0,0,0,4087588.08,4087588.08,4087588.08,4087588.08,4087588.08,4087588.08,4087588.08,4087588.08,0.12,222
"642",300000,"3-4 Years","August-October","Lantern Net",474131.26,233134.4,433071.26,422988.94,343391.5,343391.5,343391.5,343391.5,343391.5,343391.5,343391.5,0,0,0,4228556.08,4228556.08,4228556.08,4228556.08,4228556.08,4228556.08,4228556.08,4228556.08,0.12,231
"673",50000,"2-3 Years","February-April","Lantern Net",359565.72,154407.96,251213.6,167052.19,167052.19,167052.19,167052.19,167052.19,167052.19,167052.19,167052.19,0,0,396575.66,396575.66,396575.66,396575.66,396575.66,396575.66,396575.66,396575.66,396575.66,0.12,31
"674",60000,"2-3 Years","February-April","Lantern Net",360178.27,156233.36,256907.94,169714.24,169714.24,169714.24,169714.24,169714.24,169714.24,169714.24,169714.24,0,0,475888.63,475888.63,475888.63,475888.63,475888.63,475888.63,475888.63,475888.63,475888.63,0.12,33
"675",70000,"2-3 Years","February-April","Lantern Net",368521.16,160553.43,266567.27,176341.28,176341.28,176341.28,176341.28,176341.28,176341.28,176341.28,176341.28,0,0,555212.41,555212.41,555212.41,555212.41,555212.41,555212.41,555212.41,555212.41,555212.41,0.12,40
"676",80000,"2-3 Years","February-April","Lantern Net",369133.71,162378.83,272261.61,179003.34,179003.34,179003.34,179003.34,179003.34,179003.34,179003.34,179003.34,0,0,634525.38,634525.38,634525.38,634525.38,634525.38,634525.38,634525.38,634525.38,634525.38,0.12,42
"677",90000,"2-3 Years","February-April","Lantern Net",369746.26,164204.24,278779.34,182488.79,182488.79,182488.79,182488.79,182488.79,182488.79,182488.79,182488.79,0,0,713838.35,713838.35,713838.35,713838.35,713838.35,713838.35,713838.35,713838.35,713838.35,0.12,45
"678",100000,"2-3 Years","February-April","Lantern Net",371240.81,168675.96,287766.93,188444.1,188444.1,188444.1,188444.1,188444.1,188444.1,188444.1,188444.1,0,0,793151.32,793151.32,793151.32,793151.32,793151.32,793151.32,793151.32,793151.32,793151.32,0.12,54
"679",110000,"2-3 Years","February-April","Lantern Net",380054.16,171702.17,294662.08,192306.96,192306.96,192306.96,192306.96,192306.96,192306.96,192306.96,192306.96,0,0,872475.1,872475.1,872475.1,872475.1,872475.1,872475.1,872475.1,872475.1,872475.1,0.12,57
"680",120000,"2-3 Years","February-April","Lantern Net",380666.71,175291.89,303591.06,198203.66,198203.66,198203.66,198203.66,198203.66,198203.66,198203.66,198203.66,0,0,951788.07,951788.07,951788.07,951788.07,951788.07,951788.07,951788.07,951788.07,951788.07,0.12,64
"681",130000,"2-3 Years","February-April","Lantern Net",381310.06,177120.1,309288.2,200868.51,200868.51,200868.51,200868.51,200868.51,200868.51,200868.51,200868.51,0,0,1031101.04,1031101.04,1031101.04,1031101.04,1031101.04,1031101.04,1031101.04,1031101.04,1031101.04,0.12,66
"682",140000,"2-3 Years","February-April","Lantern Net",389652.95,181440.16,318947.52,207495.55,207495.55,207495.55,207495.55,207495.55,207495.55,207495.55,207495.55,0,0,1110414.01,1110414.01,1110414.01,1110414.01,1110414.01,1110414.01,1110414.01,1110414.01,1110414.01,0.12,73
"683",150000,"2-3 Years","February-April","Lantern Net",390853.5,183853.57,325229.86,210745.61,210745.61,210745.61,210745.61,210745.61,210745.61,210745.61,210745.61,0,0,1189737.79,1189737.79,1189737.79,1189737.79,1189737.79,1189737.79,1189737.79,1189737.79,1189737.79,0.12,77
"684",160000,"2-3 Years","February-April","Lantern Net",391466.04,185678.97,331747.59,214231.06,214231.06,214231.06,214231.06,214231.06,214231.06,214231.06,214231.06,0,0,1269050.76,1269050.76,1269050.76,1269050.76,1269050.76,1269050.76,1269050.76,1269050.76,1269050.76,0.12,80
"685",170000,"2-3 Years","February-April","Lantern Net",392078.59,189268.69,339853.18,219304.37,219304.37,219304.37,219304.37,219304.37,219304.37,219304.37,219304.37,0,0,1348363.73,1348363.73,1348363.73,1348363.73,1348363.73,1348363.73,1348363.73,1348363.73,1348363.73,0.12,86
"686",180000,"2-3 Years","February-April","Lantern Net",400421.48,191824.44,347101.26,223520.16,223520.16,223520.16,223520.16,223520.16,223520.16,223520.16,223520.16,0,0,1427676.7,1427676.7,1427676.7,1427676.7,1427676.7,1427676.7,1427676.7,1427676.7,1427676.7,0.12,89
"687",190000,"2-3 Years","February-April","Lantern Net",401034.03,195414.16,355206.84,228593.46,228593.46,228593.46,228593.46,228593.46,228593.46,228593.46,228593.46,0,0,1507000.48,1507000.48,1507000.48,1507000.48,1507000.48,1507000.48,1507000.48,1507000.48,1507000.48,0.12,95
"688",200000,"2-3 Years","February-April","Lantern Net",402528.58,198121.57,361783.19,232137.52,232137.52,232137.52,232137.52,232137.52,232137.52,232137.52,232137.52,0,0,1586313.45,1586313.45,1586313.45,1586313.45,1586313.45,1586313.45,1586313.45,1586313.45,1586313.45,0.12,100
"689",210000,"2-3 Years","February-April","Lantern Net",411341.93,202912.1,371912.97,239235.02,239235.02,239235.02,239235.02,239235.02,239235.02,239235.02,239235.02,0,0,1665626.42,1665626.42,1665626.42,1665626.42,1665626.42,1665626.42,1665626.42,1665626.42,1665626.42,0.12,108
"690",220000,"2-3 Years","February-April","Lantern Net",411954.48,204737.5,377607.31,241897.08,241897.08,241897.08,241897.08,241897.08,241897.08,241897.08,241897.08,0,0,1744939.39,1744939.39,1744939.39,1744939.39,1744939.39,1744939.39,1744939.39,1744939.39,1744939.39,0.12,110
"691",230000,"2-3 Years","February-April","Lantern Net",412567.03,208327.22,386536.29,247793.78,247793.78,247793.78,247793.78,247793.78,247793.78,247793.78,247793.78,0,0,1824263.17,1824263.17,1824263.17,1824263.17,1824263.17,1824263.17,1824263.17,1824263.17,1824263.17,0.12,117
"692",240000,"2-3 Years","February-April","Lantern Net",413179.58,210152.63,392230.63,250455.83,250455.83,250455.83,250455.83,250455.83,250455.83,250455.83,250455.83,0,0,1903576.14,1903576.14,1903576.14,1903576.14,1903576.14,1903576.14,1903576.14,1903576.14,1903576.14,0.12,119
"693",250000,"2-3 Years","February-April","Lantern Net",422141.27,213299.17,400069.51,255262.42,255262.42,255262.42,255262.42,255262.42,255262.42,255262.42,255262.42,0,0,1982889.11,1982889.11,1982889.11,1982889.11,1982889.11,1982889.11,1982889.11,1982889.11,1982889.11,0.12,124
"694",260000,"2-3 Years","February-April","Lantern Net",422753.82,216888.9,408175.1,260335.73,260335.73,260335.73,260335.73,260335.73,260335.73,260335.73,260335.73,0,0,2062202.08,2062202.08,2062202.08,2062202.08,2062202.08,2062202.08,2062202.08,2062202.08,2062202.08,0.12,130
"695",270000,"2-3 Years","February-April","Lantern Net",423366.37,218714.3,414692.83,263821.18,263821.18,263821.18,263821.18,263821.18,263821.18,263821.18,263821.18,0,0,2141515.05,2141515.05,2141515.05,2141515.05,2141515.05,2141515.05,2141515.05,2141515.05,2141515.05,0.12,133
"696",280000,"2-3 Years","February-April","Lantern Net",431709.26,223034.37,423528.76,269624.83,269624.83,269624.83,269624.83,269624.83,269624.83,269624.83,269624.83,0,0,2220838.83,2220838.83,2220838.83,2220838.83,2220838.83,2220838.83,2220838.83,2220838.83,2220838.83,0.12,139
"697",290000,"2-3 Years","February-April","Lantern Net",433203.81,225741.77,430105.1,273168.88,273168.88,273168.88,273168.88,273168.88,273168.88,273168.88,273168.88,0,0,2300151.8,2300151.8,2300151.8,2300151.8,2300151.8,2300151.8,2300151.8,2300151.8,2300151.8,0.12,144
"698",300000,"2-3 Years","February-April","Lantern Net",433816.35,229331.49,439034.08,279065.58,279065.58,279065.58,279065.58,279065.58,279065.58,279065.58,279065.58,0,0,2379464.77,2379464.77,2379464.77,2379464.77,2379464.77,2379464.77,2379464.77,2379464.77,2379464.77,0.12,151
"699",310000,"2-3 Years","February-April","Lantern Net",434899.37,231627.36,445198.89,282198.1,282198.1,282198.1,282198.1,282198.1,282198.1,282198.1,282198.1,0,0,2458777.74,2458777.74,2458777.74,2458777.74,2458777.74,2458777.74,2458777.74,2458777.74,2458777.74,0.12,154
"700",320000,"2-3 Years","February-April","Lantern Net",443242.26,234183.11,452446.96,286413.89,286413.89,286413.89,286413.89,286413.89,286413.89,286413.89,286413.89,0,0,2538101.52,2538101.52,2538101.52,2538101.52,2538101.52,2538101.52,2538101.52,2538101.52,2538101.52,0.12,157
"701",330000,"2-3 Years","February-April","Lantern Net",443854.8,237772.83,460552.55,291487.2,291487.2,291487.2,291487.2,291487.2,291487.2,291487.2,291487.2,0,0,2617414.49,2617414.49,2617414.49,2617414.49,2617414.49,2617414.49,2617414.49,2617414.49,2617414.49,0.12,163
"702",340000,"2-3 Years","February-April","Lantern Net",445055.35,240186.23,467658.28,295560.65,295560.65,295560.65,295560.65,295560.65,295560.65,295560.65,295560.65,0,0,2696727.46,2696727.46,2696727.46,2696727.46,2696727.46,2696727.46,2696727.46,2696727.46,2696727.46,0.12,168
"703",350000,"2-3 Years","February-April","Lantern Net",453398.24,244506.3,476494.21,301364.3,301364.3,301364.3,301364.3,301364.3,301364.3,301364.3,301364.3,0,0,2776040.43,2776040.43,2776040.43,2776040.43,2776040.43,2776040.43,2776040.43,2776040.43,2776040.43,0.12,174
"704",360000,"2-3 Years","February-April","Lantern Net",454010.79,246331.7,483011.94,304849.74,304849.74,304849.74,304849.74,304849.74,304849.74,304849.74,304849.74,0,0,2855364.21,2855364.21,2855364.21,2855364.21,2855364.21,2855364.21,2855364.21,2855364.21,2855364.21,0.12,177
"705",370000,"2-3 Years","February-April","Lantern Net",454654.14,249924.23,491120.33,309925.85,309925.85,309925.85,309925.85,309925.85,309925.85,309925.85,309925.85,0,0,2934677.18,2934677.18,2934677.18,2934677.18,2934677.18,2934677.18,2934677.18,2934677.18,2934677.18,0.12,183
"706",380000,"2-3 Years","February-April","Lantern Net",455266.69,251749.63,496814.67,312587.91,312587.91,312587.91,312587.91,312587.91,312587.91,312587.91,312587.91,0,0,3013990.15,3013990.15,3013990.15,3013990.15,3013990.15,3013990.15,3013990.15,3013990.15,3013990.15,0.12,185
"707",390000,"2-3 Years","February-April","Lantern Net",464491.58,256951.7,507356,320096.95,320096.95,320096.95,320096.95,320096.95,320096.95,320096.95,320096.95,0,0,3093303.12,3093303.12,3093303.12,3093303.12,3093303.12,3093303.12,3093303.12,3093303.12,3093303.12,0.12,195
"708",400000,"2-3 Years","February-April","Lantern Net",465104.13,258777.1,513050.34,322759,322759,322759,322759,322759,322759,322759,322759,0,0,3172626.9,3172626.9,3172626.9,3172626.9,3172626.9,3172626.9,3172626.9,3172626.9,3172626.9,0.12,197
"709",410000,"2-3 Years","February-April","Lantern Net",466187.14,261072.97,520038.53,326714.92,326714.92,326714.92,326714.92,326714.92,326714.92,326714.92,326714.92,0,0,3251939.87,3251939.87,3251939.87,3251939.87,3251939.87,3251939.87,3251939.87,3251939.87,3251939.87,0.12,201
"710",420000,"2-3 Years","February-April","Lantern Net",474530.03,265393.03,528874.46,332518.56,332518.56,332518.56,332518.56,332518.56,332518.56,332518.56,332518.56,0,0,3331252.84,3331252.84,3331252.84,3331252.84,3331252.84,3331252.84,3331252.84,3331252.84,3331252.84,0.12,207
"711",430000,"2-3 Years","February-April","Lantern Net",475142.58,267218.44,535392.2,336004.01,336004.01,336004.01,336004.01,336004.01,336004.01,336004.01,336004.01,0,0,3410565.81,3410565.81,3410565.81,3410565.81,3410565.81,3410565.81,3410565.81,3410565.81,3410565.81,0.12,210
"712",440000,"2-3 Years","February-April","Lantern Net",476343.13,271396.16,544085.79,341665.32,341665.32,341665.32,341665.32,341665.32,341665.32,341665.32,341665.32,0,0,3489889.59,3489889.59,3489889.59,3489889.59,3489889.59,3489889.59,3489889.59,3489889.59,3489889.59,0.12,218
"713",450000,"2-3 Years","February-April","Lantern Net",484686.02,273951.91,551333.86,345881.11,345881.11,345881.11,345881.11,345881.11,345881.11,345881.11,345881.11,0,0,3569202.56,3569202.56,3569202.56,3569202.56,3569202.56,3569202.56,3569202.56,3569202.56,3569202.56,0.12,221
"714",460000,"2-3 Years","February-April","Lantern Net",485298.57,277541.63,559439.45,350954.42,350954.42,350954.42,350954.42,350954.42,350954.42,350954.42,350954.42,0,0,3648515.53,3648515.53,3648515.53,3648515.53,3648515.53,3648515.53,3648515.53,3648515.53,3648515.53,0.12,227
"715",470000,"2-3 Years","February-April","Lantern Net",485911.11,279367.03,565133.79,353616.47,353616.47,353616.47,353616.47,353616.47,353616.47,353616.47,353616.47,0,0,3727828.5,3727828.5,3727828.5,3727828.5,3727828.5,3727828.5,3727828.5,3727828.5,3727828.5,0.12,229
"716",480000,"2-3 Years","February-April","Lantern Net",486523.66,281192.44,571651.52,357101.92,357101.92,357101.92,357101.92,357101.92,357101.92,357101.92,357101.92,0,0,3807152.28,3807152.28,3807152.28,3807152.28,3807152.28,3807152.28,3807152.28,3807152.28,3807152.28,0.12,232
"729",50000,"3-4 Years","February-April","Lantern Net",367573.26,155163.5,250086.65,194003.67,180737.43,180737.43,180737.43,180737.43,180737.43,180737.43,180737.43,0,0,0,862206,862206,862206,862206,862206,862206,862206,862206,0.12,49
"730",60000,"3-4 Years","February-April","Lantern Net",368247.41,156994.5,255904.13,202239.87,186320.39,186320.39,186320.39,186320.39,186320.39,186320.39,186320.39,0,0,0,1034674.06,1034674.06,1034674.06,1034674.06,1034674.06,1034674.06,1034674.06,1034674.06,0.12,55
"731",70000,"3-4 Years","February-April","Lantern Net",376651.9,161320.17,264863.19,213617.66,195044.93,195044.93,195044.93,195044.93,195044.93,195044.93,195044.93,0,0,0,1207115.26,1207115.26,1207115.26,1207115.26,1207115.26,1207115.26,1207115.26,1207115.26,0.12,65
"732",80000,"3-4 Years","February-April","Lantern Net",377295.25,163148.37,270677.87,222674.46,201448.48,201448.48,201448.48,201448.48,201448.48,201448.48,201448.48,0,0,0,1379556.46,1379556.46,1379556.46,1379556.46,1379556.46,1379556.46,1379556.46,1379556.46,0.12,72
"733",90000,"3-4 Years","February-April","Lantern Net",385699.74,165709.72,277225.69,231641,207761.77,207761.77,207761.77,207761.77,207761.77,207761.77,207761.77,0,0,0,1551997.66,1551997.66,1551997.66,1551997.66,1551997.66,1551997.66,1551997.66,1551997.66,0.12,78
"734",100000,"3-4 Years","February-April","Lantern Net",387255.89,170187.04,286336.41,243170.45,216637.97,216637.97,216637.97,216637.97,216637.97,216637.97,216637.97,0,0,0,1724438.86,1724438.86,1724438.86,1724438.86,1724438.86,1724438.86,1724438.86,1724438.86,0.12,91
"735",110000,"3-4 Years","February-April","Lantern Net",396130.84,173218.85,293354.69,252607.46,223421.73,223421.73,223421.73,223421.73,223421.73,223421.73,223421.73,0,0,0,1896880.06,1896880.06,1896880.06,1896880.06,1896880.06,1896880.06,1896880.06,1896880.06,0.12,98
"736",120000,"3-4 Years","February-April","Lantern Net",396804.99,176814.18,301583.42,263254.91,231415.94,231415.94,231415.94,231415.94,231415.94,231415.94,231415.94,0,0,0,2069321.26,2069321.26,2069321.26,2069321.26,2069321.26,2069321.26,2069321.26,2069321.26,0.12,108
"737",130000,"3-4 Years","February-April","Lantern Net",397479.14,178645.18,307400.9,271491.12,236998.89,236998.89,236998.89,236998.89,236998.89,236998.89,236998.89,0,0,0,2241762.46,2241762.46,2241762.46,2241762.46,2241762.46,2241762.46,2241762.46,2241762.46,0.12,114
